datetime,text,cleanTweet
2023-01-03 22:59:30,b'Eps 28 I Ini Hak Hak Masyarakat Korban Bencana Alam I HaloPengacara\nhttps://t.co/bhEaUJoQAh\n\nMohon didukung dengan memberikan \nLike \nComment\nSubscribe\nShare\n\nSemoga bermanfaat\nSalam Halo Pengacara',eps i hak hak masyarakat korban bencana alam i dukung beri halo acara
2023-01-03 22:59:01,b'\xe2\x80\x9cAlam iki sejatining Guru\xe2\x80\x9d. Artinya Alam\nadalah guru yang sejati.',iki sejatining arti guru sejati
2023-01-03 22:57:52,"b'RT @yayayaiiiiii: @OwToTheZie Renew passport online. Upload gambar, bayar rm200 online. Nanti if takde problem tunggu email siap je. If ada\xe2\x80\xa6'",renew passport online upload gambar bayar rm200 online if takde problem tunggu email siap je if
2023-01-03 22:57:12,b'RT @FPKSDPRRI: KPK Wajib Berantas Beking Penambangan Ilegal\xe2\x80\xbc\xef\xb8\x8f\n\nKerugian adanya tambang ilegal:\n1. Kerusakan alam.\n2. Risiko bencana di seki\xe2\x80\xa6',kpk wajib berantas beking tambang ada tambang rusa risiko bencana
2023-01-03 22:55:35,b'siapa tebar permusuhan maka musuh seluruh alam\nsiapa tebar kebencian maka musuh seluruh alam\nhttps://t.co/AwF9tuFGdg',siapa tebar musuh musuh seluruh tebar benci musuh seluruh
2023-01-03 22:55:25,b'@danawallet @RP100 BEBAS CEMAS',bebas cemas
2023-01-03 22:54:10,"b'3. Konteks punya banyak anak disitu tuh pada jaman dulu. Ketika kelaparan, wabah penyakit, proses kelahiran, peperangan dapat ngebuat org lbih rentan meninggal. Dan, banyaknya pun palingan cuma 4\n\n4. Banyak manusia berarti banyak kebutuhan yg harus dipenuhi. Semakin merusak alam'",konteks punya banyak anak situ tuh jaman dulu lapar wabah sakit proses lahir peperangan ngebuat org lbih rentan tinggal banyak paling cuma banyak manusia arti banyak butuh penuh makin rusak alam
2023-01-03 22:53:44,"b'RT @BroDapio: GA SALDO tahun baruan\n50k utk 1 org\nRT, Follow me dan\n\n@suryo_alam \n\nDiumumkan tgl 5 January 2023\n-----------------------\nHan\xe2\x80\xa6'",ga saldo tahun utk follow me tgl january
2023-01-03 22:53:11,b'Siapa pernah pergi malaysia japan friendship garden shah alam?',siapa pernah pergi malaysia japan friendship garden shah alam
2023-01-03 22:53:03,"b'@infoBMKG Kaum merasa paling benar akan mendapatkan hasil, pahala paling dahsyst,  apalagi membanggakan kebodohan. Kita berharap alam semesta damai utk semua umat tanpa pandang suku ras agama. Kebaikan didapat karena ahlak terdidik, santun, juga pelihara rukun bahagia selalu bersama amin'",kaum rasa paling benar dapat hasil pahala paling dahsyst bangga bodoh harap alam semesta damai utk semua umat pandang suku ras agama baik dapat ahlak didik santun pelihara rukun bahagia selalu sama amin
2023-01-03 22:52:28,"b'RT @Le_Syafiq: @twtshah_alam Salah ni. Ada je lelaki yang berkira. Court 2 jam, tapi main 10 minit je, aku tak mo bayaq. Hampaa memang Faqq.'",salah ni je lelaki kira court jam main minit je aku mo bayaq hampaa memang faqq
2023-01-03 22:51:36,b'RT @NURULZUBAIDAH21: Nanya OM?\nTuh di Las Vegas yg terang2an sexs bebas dan narkoba di Legalkan koq gak pernah ada Becana Alam\nDi situ mala\xe2\x80\xa6',nanya las vegas terang2an sexs bebas narkoba legal koq pernah becana situ
2023-01-03 22:51:15,"b'RT @solatshahalam: Rabu / 4 Januari 2023 / 11 Jamadilakhir 1444H\n6:08pg - Masuk waktu solat fardhu Subuh bagi Shah Alam, Rawang, Gombak, Se\xe2\x80\xa6'",rabu januari jamadilakhir masuk waktu solat fardhu subuh shah alam rawang gombak
2023-01-03 22:50:53,b'Kebutuhan hidup manusia menurut yang ditetapkan alam tidaklah besar. Tetapi ketidakpuasan manusialah yg ingin mengejar sesuatu yg lebih banyak. \n\n- Seneca -',butuh hidup manusia tetap alam tidak besar ketidakpuasan manusia kejar lebih banyak seneca
2023-01-03 22:49:41,"b'@CNNIndonesia Lagi2 saya temui muslim yg punya anak banyak..\n\nEntah anak kandung atau ada yg angkat, tapi yg pasti, kalau anak kandung semua itu, itu tidak sesuai dgn prinsip islam.\n\nIslam mengajarkan utk peduli alam. Mana mungkin islam nyuruh punya banyak anak pdhl keadaan alam sdng krisis.'",lagi2 temu muslim punya anak anak kandung angkat kalau anak kandung semua sesuai prinsip ajar utk peduli alam mana mungkin islam nyuruh punya banyak anak pdhl ada alam sdng krisis
2023-01-03 22:49:38,b'Opsi lainnya bisa keruk sumberdaya alam daerahnya kayak di Berau atau Timika',opsi lain keruk sumberdaya alam daerah kayak rau timika
2023-01-03 22:48:31,"b'gini amat... jam 10 dia baru selesai kerjaannya, ya aing udah di alam mimpi atuh:( https://t.co/vCUOLf6klu'",gin jam baru selesai kerja aing udah alam mimpi
2023-01-03 22:48:22,"b'Dari Surau Al-Munawwarah, Sek 13, Shah Alam.\n\n\xf0\x9f\x93\xbf Penceramah:\nDr Alizi Alias (Konsultan Psikologi Organisasi)\n\n\xf0\x9f\x93\x96 Tajuk: Kesihatan Mental - Kemurungan, Tekanan dan Kelesuan\n\nPautan Facebook:\nhttps://t.co/lFLfc6eKlK https://t.co/zLDNZnl551'",surau sek shah alizi alias psikologi kesihatan mental murung tekan
2023-01-03 22:47:38,b'RT @topswaracom: Nggak usah malak ya!!\nAllah sudah kasih kekayaan alam berlimpah\nNgapain diserahkan ke orang lain\nKelola aja sendiri biar b\xe2\x80\xa6',usah malak kasih kaya alam serah orang aja sendiri biar
2023-01-03 22:46:40,b'd k n po alam',d k n po alam
2023-01-03 22:46:27,b'@DoankWarto Kenyataan partai nol koma cuma di survey alam halu yg bkn nol koma',nyata partai nol koma cuma survey alam halu nol koma
2023-01-03 22:45:54,"b'@twtshah_alam Cuba la sekali dapat member tak reti nak kira hutang sendiri. Jenis kalau tak mintak, dia buat bodo. Hutang bukan sikit2 tu'",cuba sekali member ret nak kira hutang sendiri jenis kalau mintak buat bodo hutang bukan sikit2 tu
2023-01-03 22:44:09,"b'RT @as_siglie: Seekor tawon wanita (hornet) menyiapkan liang lahat utk pasangan suaminya yg sdh meninggal. Slesai menggali tmpt kuburnya, h\xe2\x80\xa6'",ekor tawon wanita siap liang lahat utk pasang suami sdh tinggal slesai gali tmpt kubur
2023-01-03 22:43:28,"b'@anteraja_id tidak ada hujan, tapi alasan penundaan krn hujan/bencana. Padahal sdh siap delivery. Tolong jgn memakai alam sbg alasan padahal terlambat krn faktor teknis/manusia. Saya sdh DM. Tolong cek.'",hujan alas tunda padahal sdh siap delivery jgn pakai alam sbg alas padahal lambat faktor sdh dm cek
2023-01-03 22:43:21,"b'RT @aryawiznu: Alam di Bali sedang tidak baik baik saja, hati hati semuanya.\n\nLokasi : Terminal Internasional Bandara Ngurah Rai.\nSumber :\xe2\x80\xa6'",alam bal sedang baik baik hati hati terminal internasional bandara ngurah
2023-01-03 22:41:15,"b'Swaand Perfume\n\nAdenium : Domine Black Vanilla, Orchid, Coffee\nG. Guilty : Alam, Segar, Buah\n\nhttps://t.co/bB27QLJoAS https://t.co/IWs9NCpzdb'",swaand domine black vanilla orchid guilty alam segar
2023-01-03 22:41:11,"b'Swaand Perfume\n\nAdenium : Domine Black Vanilla, Orchid, Coffee\nG. Guilty : Alam, Segar, Buah\n\nhttps://t.co/bB27QLJoAS https://t.co/Yd3GskRObr'",swaand domine black vanilla orchid guilty alam segar
2023-01-03 22:40:45,"b'@NovaTeamVinny48 @CNNIndonesia Mana ada penyakit yg atas kesadaran sendiri. Semua penyakit ya dari alam. Ngaco. \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\nDiabetes mah bkn virus dan penyakit zoologi. tolol. \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\nOrang ketularan gara"" kebodohanya sendiri ga pake masker klo covid, HIV itu gara"" gak pake kondom. Gak ada hubunganya sma LGBT.'",mana sakit atas sadar sendiri semua sakit alam ngaco mah virus sakit zoologi tolol tular gara kebodohanya sendiri ga pake masker klo covid hiv gara pake kondom hubunganya sma lgbt
2023-01-03 22:38:33,b'Hidup selaras dengan Alam dan AI.',hidup selaras alam ai
2023-01-03 22:38:07,b'RT @andreasharsono: Sejumlah feminis percaya bahwa penindasan terhadap alam beriringan dengan pola penindasan terhadap perempuan. Jurnal Pe\xe2\x80\xa6',jumlah finis percaya tindas alam iring pola tindas perempuan jurnal
2023-01-03 22:36:31,b'@CNNIndonesia Di perguruan tinggi akan membuka kelas dg lulusan bergelar S.A.G (Sarjana Alam Ghaib) \xf0\x9f\x98\x81 lalu muncul ahli-ahli santet untuk memberikan keterangan dipengadilan terkait kasus santet.',guru tinggi buka kelas lulus gelar alam lalu muncul santet beri terang adil kait kasus santet
2023-01-03 22:36:12,b'GOOD MORNING FROM THE LORD PAKIBASA SGSGGSGSGZGX DI KO NA ALAM NANGYAYARI OH MY GOD AM I STILL SANE GGSDHSHSHSG\n\nGood morning!\n\nhttps://t.co/QVELfyXB34',good morning from the lord pakibasa sgsggsgsgzgx ko na alam nangyayari my god am i still sane
2023-01-03 22:35:46,"b'@convoselfol Halo sender, met pagi.. Wow konser apa tuh? ST12 yahh wkwkwkwk. Konser di kamar mandi tuh kamu ada panggilan alam ya? OMG KOK TAU SIH? KAMU INI SIAPA SIH \xf0\x9f\x98\xad\xf0\x9f\x98\xad Tapi kemarin udah tidur wkwk due to harus berangkat kerja pagi pagi.. Yaudah kalo gitu yuk gandengan? Kalo ngesot nanti'",halo sender met pagi wow konser apa tuh st12 yahh wkwkwkwk konser kamar mandi tuh kamu panggil alam omg kok tau sih kamu siapa sih kemarin udah tidur wkwk due to berangkat kerja pagi pagi yaudah kalo gitu yuk gandeng kalo ngesot
2023-01-03 22:35:45,b'Ini orang tua yg goblok bgt. Mereka b2 pake jaket pelampung. Sementara bayinya ga. \n\nMereka kayak nantangin alam. Padahl des/jan itu bulan yg rawan buat wisata pantai https://t.co/03dv8uz6pE',orang tua goblok bgt b2 pake jaket pelampung bayi ga kayak nantangin alam padahl bulan rawan buat wisata pantai
2023-01-03 22:35:37,b'Bukti-bukti dari keagungan alam yang terindah adalah hati seorang ibu.',agung alam indah hati orang ibu
2023-01-03 22:35:16,b'@meimapyt Hob alam',hob alam
2023-01-03 22:30:00,b'Laluan Kontra bagi kenderaan ringan dari Km 5.2 ke Pusat Bandar Shah Alam telah diaktifkan',lalu kontra kenderaan ringan km pusat bandar shah alam aktif
2023-01-03 22:29:47,b'@HazriqZ treasure kut nak dtg shah alam bulan 3',treasure kut nak dtg shah alam bulan
2023-01-03 22:27:58,b'Bhabinkamtibmas kel ngadirgo Aipda Slamet Widodo sambang di Rt 3 Rw 5 bertemu sdr Solekan selaku tokoh masyarakat memberikan himbauan Kamtibmas dan antisipasi bencana alam karena curah hujan yg tinggi.\n#Polripresisi\n#Humaspoldajateng\n#Humaspolrestabessmg https://t.co/E4u8f24jtg',bhabinkamtibmas kel ngadirgo aipda slamet widodo sambang rt rw temu sdr solek selaku tokoh masyarakat beri himbauan kamtibmas antisipasi bencana alam curah hujan
2023-01-03 22:27:54,"b'Hari ini akan isi kajian ttg salah satu Asmaul Husna; Al Qoyyuum. Maknanya ada dua; Pertama, Allah maha kaya/cukup dgn sempurna, tidak butuh siapapun. Kedua, Allah selalu mengatur, menjaga dan merawat alam ini termasuk manusia.'",hari isi kaji ttg salah satu asmaul al qoyyuum makna pertama allah maha sempurna butuh siapa dua allah selalu atur jaga rawat alam masuk manusia
2023-01-03 22:26:31,"b'@adadana___ @Naufalumar_ Naufal, drpd jd penyepong harry kane mending jd penyepong syamsir alam aja\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3'",naufal drpd jd penyepong harry kane mending jd penyepong syamsir alam
2023-01-03 22:25:00,"b'Tidaklah seorang muslim yang meninggal di hari Jumat atau malam Jumat, kecuali Allah akan lindungi dirinya dari fitnah alam kubur (HR. Ahmad)\n\nSyariah Sumber Keberkahan'",tidak orang muslim tinggal hari jumat malam jumat allah lindung diri fitnah alam kubur sumber berkah
2023-01-03 22:24:08,b'RT @bernamadotcom: Bangunan kedai tingkat atas sederet Wisma Jakel Shah Alam terbakar kira-kira jam 1 pagi ini.\n\nPihak @bombaJBPM sedang be\xe2\x80\xa6',bangun kedai tingkat atas deret wisma jakel shah alam bakar jam pagi sedang
2023-01-03 22:23:29,b'RT @johorevent: Hello peminat bundle sekalian alam! Jom kita selam sampai lebam dekat Bundle Expo yang kini kembali lagi dekat Paradigm Mal\xe2\x80\xa6',hello minat bundle sekali jom selam lebam dekat bundle expo kini dekat paradigm
2023-01-03 22:22:25,"b'Hari Raya Galungan &amp; Kuningan berlangsung di awal tahun merupakan tahun yg spesial di 2023 ini.\nNilai filosifis kemenangan Dharma melawan Adharma harus mampu dilakukan dngn memulai hal"" yg positif dan selaras dngn Alam. Rahajeng lan Rahayu sareng sami, SHANTI lan JAGADHITA \xf0\x9f\x99\x8f\xf0\x9f\x99\x8f https://t.co/im2sEwxIiy'",hari raya galungan kuningan langsung awal tahun rupa tahun spesial filosifis menang dharma lawan adharma mampu laku dngn mulai positif selaras dngn alam rahajeng lan rahayu sareng sami shanti lan jagadhita
2023-01-03 22:22:19,"b'RT @sexydalia_my: MACAM MANA NAK PERSIAPKAN DIRI SEBELUM BERKAHWIN? \xf0\x9f\xa4\x94\n\nSelain persiapan utk majlis, jgn lupa persiapkan diri juga sebelum m\xe2\x80\xa6'",macam mana nak siap diri berkahwin siap utk majlis jgn lupa siap diri
2023-01-03 22:22:18,"b'@Adriandhy Alfatihah 2-3. Apapun yg terjadi, Dia Tuhan semesta alam yg maha pengasih lagi maha penyayang. Baru sadar ini surat super bgt, pas bacain dgn lantang karena dah jadi Imam sekarang,'",alfatihah apa jadi tuhan semesta alam maha asih maha sayang baru sadar surat super bgt pas bacain lantang dah jadi imam sekarang
2023-01-03 22:21:56,"b'@taurusbitj_ Bahkan alam pun kdg memihak yg salah tp berkuasa. Buktinya kasus pelanggaran HAM sampe skrg ga jelas pelakunya wes akeh yg mati, biarkan diadili oleh Tuhan di akhirat'",bahkan alam kdg pihak salah tp kuasa bukti kasus langgar ham sampe skrg ga jelas laku wes akeh mati biar adil tuhan akhirat
2023-01-03 22:21:41,"b'RT @nadiazaman__: Sejak anjing K9 semakin perhatian, yang ini diperkenalkan Rusty - anjing baka English Springer Spaniel yang sedang menjal\xe2\x80\xa6'",sejak anjing k9 makin perhati kenal rusty anjing baka english springer spaniel sedang
2023-01-03 22:20:52,"b'@bachrum_achmadi Banyak bangunan megah di ikn, tapi di alam ghaib \xf0\x9f\x98\x85\xf0\x9f\x98\x86'",banyak bangun megah ikn alam ghaib
2023-01-03 22:18:29,b'RT @Axfyna: why freelancing sesuai utk uni &amp; college students?\n\n- dpt pengalaman practical\n- bina portfolio &amp; skill utk demand gaji yang be\xe2\x80\xa6',why freelancing sesuai utk uni college dpt alam bina portfolio skill utk demand gaji
2023-01-03 22:15:38,"b'@chachakartini wkwkwk tapi kalo seleksi alam kayanya bagus deh, ketauan yg mana bakal bertahan dan yg mana yg engga, tapi aku juga gitu ga punya temen banyakkk'",wkwkwk kalo seleksi alam kaya bagus deh tau mana bakal tahan mana engga aku gitu ga punya temen banyakk
2023-01-03 22:14:06,"b'@__AnakKolong Sekali KADRUN ya ttp kadrun, mereka bukan manusia, tp siluman berbaju Agama tuk kacaukan keBhinekaan Bangsa ini, Kadrun adalah siluman yg barat kirim tuk menjajah alam pikiran'",sekali kadrun ttp kadrun bukan manusia tp siluman baju agama tuk kacau kebhinekaan bangsa kadrun siluman barat kirim tuk jajah alam pikir
2023-01-03 22:14:03,"b'RT @ssskkrrrttttt: cewe sekarang emg pada gini ya? kerjaannya cuman bisa minta minta padahal baru kenal beberapa jam dari bumble, bukannya\xe2\x80\xa6'",cewe sekarang emg gin kerja cuman minta minta padahal baru kenal beberapa jam bumble
2023-01-03 22:13:08,b'RT @FiersaBesari: Enggak benci. Cuma marah',enggak benci cuma marah
2023-01-03 22:13:04,b'Dulu jadi anak kost jam segini udah mandi walau kamar dingin banget karena AC. Sekarang di dom ku dingin karena alam dan gk berani mandi saking dingin',dulu jadi anak kost jam gin udah mandi kamar dingin banget ac sekarang dom ku dingin alam berani mandi saking dingin
2023-01-03 22:11:58,b'RT @wortelsoup: negara ini perlu sistem di mana sarjana antropologi bisa ditukar untuk satu bungkus nissin walens choco soes sus kering isi\xe2\x80\xa6',negara perlu sistem mana sarjana antropologi tukar satu bungkus nissin walens choco soes sus kering
2023-01-03 22:11:51,"b'BIN turunkan personil bantu korban bencana alam Cianjur, Ja #BINResponCepatBencanaAlam #BINPeduliKorbanBencana #BINTurutBerdukaGempaCianjur'",bin turun personil bantu korban bencana alam cianjur ja
2023-01-03 22:10:32,b'@cakimiNOW Kode alam untuk selalu menjadi yang no satu gus @cakimiNOW',kode alam selalu jadi no satu gus
2023-01-03 22:09:42,b'RT @itbfess: duh naik ip di itb! kok susah bener\xf0\x9f\x98\x94 https://t.co/PJgYBxB2m4',duh naik ip kok susah
2023-01-03 22:09:29,"b'Meskipun kita tinggal di planet yang sama, Kita\ndatang dari dunia yang berbeda. Ada yang dari\nalam gaib, ada juga yang dari alam kubur.'",meski tinggal planet sama dunia beda gaib alam kubur
2023-01-03 22:08:42,b'Panggilan alam pagi pagi',panggil alam pagi pagi
2023-01-03 22:08:08,"b'Rabu / 4 Januari 2023 / 11 Jamadilakhir 1444H\n6:08pg - Masuk waktu solat fardhu Subuh bagi Shah Alam, Rawang, Gombak, Sepang, Hulu Langat, Hulu Selangor &amp; kwsn yg sama waktu.\nSeterusnya - Zuhur 1:21ptg.\n#WaktuSolat #Subuh'",rabu januari jamadilakhir masuk waktu solat fardhu subuh shah alam rawang gombak sepang hulu langat hulu selangor kwsn sama zuhur
2023-01-03 22:08:08,"b""06:08\nIt's time to perform Subuh fard prayer in Shah Alam &amp; vicinity \xe2\x80\xa2 Telah masuk waktu solat fardhu Subuh di Shah Alam &amp; kawasan yang sewaktu dengannya \n\nZohor @ 13:21 #WaktuSolat""",time to perform subuh fard prayer in shah alam vicinity masuk waktu solat fardhu subuh shah alam kawasan waktu dengan
2023-01-03 22:07:52,b'RT @ndagels: Emak-emak mode daster emang ga ada obat https://t.co/BwAIUjrhJU',mode daster emang ga obat
2023-01-03 22:06:07,"b'RT @JeromePolin: Banyak belom tentu cukup, sedikit belom tentu kurang.'",banyak bom cukup sedikit bom kurang
2023-01-03 22:05:24,b'RT @vvanillaatte: @MUSIKMENFESS oceans &amp; engines lagu tergalau sedunia angkasa alam semesta',oceans engines lagu galau dunia angkasa alam semesta
2023-01-03 22:04:44,"b'RT @ridwanhr: Orang Vietnam aneh deh, Jalan gede gitu bukannya parkir di jalan malah maksain parkir di dalem rumah \xf0\x9f\x97\xbf https://t.co/lY3e53dt1I'",orang vietnam aneh deh jalan gede gitu bukan parkir jalan malah maksain parkir dalem rumah
2023-01-03 22:04:19,"b'RT @Lenny_diary: Satpam BCA itu terbaiklah.\n\nMaren pas mo malam tahun baru, aku urgent butuh 2 flazz. Akhirnya ke Menara BCA. Meski tutup t\xe2\x80\xa6'",satpam bca pas mo malam tahun baru aku urgent butuh flazz akhir menara bca meski tutup
2023-01-03 22:00:35,"b'RT @Sentjoko: \xe2\x80\x9cJari simpanse&amp;jari manusia. Hampir sama dalam setiap aspek.Kita tidak berasal dari primata,kita adalah PRIMATA.Kita bukan ra\xe2\x80\xa6'",manusia hampir sama asal bukan
2023-01-03 22:00:11,"b'@twtshah_alam Sebagai seorang yang selalu tak ada cash , saya perlukan spreadsheet dan qr pay untuk bayar ya. tempat yang selalu tak ada line nak buka qr pun lama nohhh'",orang selalu cash perlu spreadsheet qr pay bayar tempat selalu line nak buka qr lama nohh
2023-01-03 22:00:01,b'RT @thesemut: Semua problem ada solution https://t.co/IzkSzi5uET',semua problem solution
2023-01-03 21:58:34,"b'Apa yang saya saksikan di Alam adalah sebuah tatanan agung yang tidak dapat kita pahami dengan sangat tidak menyeluruh, dan hal itu sudah semestinya menjadika'",apa saksi alam buah tatanan agung paham sangat seluruh mesti menjadika
2023-01-03 21:58:11,b'RT @askDika: Mau bahas dikit soal penipuan via dating apps.\n\nGambar ini aku ambil dari sebuah thread. Contoh bagus buat mengingatkan kita u\xe2\x80\xa6',mau bahas dikit soal tipu via dating aku ambil buah thread contoh bagus buat ingat
2023-01-03 21:58:07,b'05:58\nIt is now Imsak in Shah Alam &amp; vicinity \xe2\x80\xa2 Telah masuk waktu Imsak di Shah Alam &amp; kawasan yang sewaktu dengannya\n\nSubuh (06:08)\nZohor (13:21)\nAsar (16:43)\nMaghrib (19:18)\nIsyak (20:32)\n\n#WaktuSolat',is now imsak in shah alam vicinity masuk waktu imsak shah alam kawasan waktu
2023-01-03 21:58:07,"b'@twtshah_alam Takpe sebab Ustaz Kazim cakap perangai kedekut ni cantik kalau ada kat perempuan, tapi hodoh kalau ada kat lelaki. So nice dah la camni. \nps: saya tak ada sumber dia, tapi boleh cari salah satu ceramah beliau'",takpe ustaz kazim cakap perangai kedekut ni cantik kalau kat perempuan hodoh kalau kat lelaki nice dah camni sumber cari salah satu ceramah beliau
